DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
6/9/2020,6/9/2020,aFRR,POS_00_04,0.000,1.590,3.400,35.000,1194.320,9870.000,0.000,1.800,3.400,37.000,1340.440,9870.000,-80.000,0.000,0.010,0.320,35.000,113.560,418.460,80.000,
6/9/2020,6/9/2020,aFRR,POS_04_08,0.000,16.960,25.860,41.530,1974.660,9870.000,0.000,18.300,25.860,50.000,1956.010,9870.000,-80.000,0.000,7.180,14.440,41.530,2111.120,8080.920,80.000,
6/9/2020,6/9/2020,aFRR,POS_08_12,0.000,15.460,23.720,35.000,1278.450,9870.000,0.000,15.690,23.710,53.000,1297.660,9870.000,-14.000,0.000,13.120,23.720,35.000,1082.910,8067.690,14.000,
6/9/2020,6/9/2020,aFRR,POS_12_16,0.000,12.950,19.000,35.000,1537.010,9870.000,0.000,13.770,19.000,35.000,1694.210,9870.000,-77.000,0.000,6.820,18.640,35.000,362.880,3887.000,77.000,
6/9/2020,6/9/2020,aFRR,POS_16_20,0.000,13.850,22.040,35.000,1857.790,9870.000,0.000,14.030,21.920,54.000,1971.720,9870.000,-24.000,0.000,12.160,22.040,35.000,770.830,6324.640,24.000,
6/9/2020,6/9/2020,aFRR,POS_20_24,0.000,14.970,23.020,45.000,1946.290,9870.000,0.000,15.400,23.020,54.870,2006.850,9870.000,-62.000,0.000,11.560,22.440,45.000,1466.430,8206.650,62.000,
6/9/2020,6/9/2020,aFRR,NEG_00_04,0.000,0.200,1.050,11.880,-1164.580,-9780.000,0.000,0.230,1.050,11.880,-1166.610,-9780.000,-68.000,0.000,0.010,0.800,-9.000,-1150.660,-8500.000,68.000,
6/9/2020,6/9/2020,aFRR,NEG_04_08,0.000,0.000,0.000,17.240,-1725.390,-4382.909,0.000,0.000,0.000,17.240,-1961.240,-4382.909,-80.000,0.000,0.000,0.000,-6.000,-146.920,-1994.000,80.000,
6/9/2020,6/9/2020,aFRR,NEG_08_12,0.000,0.000,0.000,17.240,-1549.760,-4217.000,0.000,0.000,0.000,17.240,-1769.300,-4217.000,-80.000,0.000,0.000,0.000,-0.190,-72.610,-699.000,80.000,
6/9/2020,6/9/2020,aFRR,NEG_12_16,0.000,0.150,1.830,15.850,-2413.130,-9780.000,0.000,0.170,1.830,15.850,-2728.590,-9780.000,-80.000,0.000,0.000,0.000,-6.000,-227.440,-1994.000,80.000,
6/9/2020,6/9/2020,aFRR,NEG_16_20,0.000,0.000,0.000,17.240,-251.820,-632.000,0.000,0.000,0.000,17.240,-283.190,-632.000,-80.000,0.000,0.000,0.000,0.000,-38.520,-119.000,80.000,
6/9/2020,6/9/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.240,-153.880,-432.333,0.000,0.000,0.000,17.240,-173.320,-432.333,-80.000,0.000,0.000,0.000,0.000,-24.640,-67.170,80.000,
6/10/2020,6/10/2020,aFRR,POS_00_04,0.000,0.900,2.760,37.000,1212.090,9870.000,0.000,1.020,2.760,37.000,1361.660,9870.000,-80.000,0.000,0.000,0.000,44.000,106.380,375.900,80.000,
6/10/2020,6/10/2020,aFRR,POS_04_08,0.000,9.420,17.340,44.000,5091.330,9870.000,0.000,9.320,17.340,52.000,5375.840,9870.000,-32.000,0.000,10.380,17.160,44.000,2482.910,8072.840,32.000,
6/10/2020,6/10/2020,aFRR,POS_08_12,0.000,12.370,21.980,40.130,4661.340,9870.000,0.000,12.220,21.980,53.000,4870.330,9870.000,53.000,0.000,14.700,21.840,40.130,1486.760,7987.480,-53.000,
6/10/2020,6/10/2020,aFRR,POS_12_16,0.000,7.210,14.640,35.000,3311.720,9870.000,0.000,7.230,13.340,35.000,3428.020,9870.000,78.000,0.000,6.700,14.640,43.790,1168.720,3887.000,-78.000,
6/10/2020,6/10/2020,aFRR,POS_16_20,0.000,9.760,18.360,49.000,4507.330,9870.000,0.000,9.640,15.680,50.650,4698.600,9870.000,80.000,0.000,11.950,18.360,49.000,903.450,6202.470,-80.000,
6/10/2020,6/10/2020,aFRR,POS_20_24,0.000,9.220,16.400,44.000,3462.510,9870.000,0.000,9.180,16.400,53.230,3600.280,9870.000,57.000,0.000,9.800,16.120,44.000,1302.530,6127.910,-57.000,
6/10/2020,6/10/2020,aFRR,NEG_00_04,0.000,0.000,0.000,14.010,-456.740,-2515.380,0.000,0.000,0.000,14.010,-460.730,-2515.380,-80.000,0.000,0.000,0.000,-9.000,-429.580,-1800.000,80.000,
6/10/2020,6/10/2020,aFRR,NEG_04_08,0.000,0.000,0.000,17.270,-241.370,-858.444,0.000,0.000,0.000,17.270,-271.420,-858.444,-80.000,0.000,0.000,0.000,-6.000,-38.930,-96.490,80.000,
6/10/2020,6/10/2020,aFRR,NEG_08_12,0.000,0.000,0.000,17.270,-184.880,-589.667,0.000,0.000,0.000,17.270,-208.790,-589.667,-80.000,0.000,0.000,0.000,-0.190,-19.650,-51.680,80.000,
6/10/2020,6/10/2020,aFRR,NEG_12_16,0.000,0.000,0.000,17.090,-980.490,-2443.590,0.000,0.000,0.000,17.090,-1117.160,-2443.590,-80.000,0.000,0.000,0.000,-5.800,-37.020,-92.000,80.000,
6/10/2020,6/10/2020,aFRR,NEG_16_20,0.000,0.000,0.000,17.270,-71.880,-186.000,0.000,0.000,0.000,17.270,-79.510,-186.000,-80.000,0.000,0.000,0.000,-3.000,-18.880,-42.940,80.000,
6/10/2020,6/10/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.270,-57.680,-155.250,0.000,0.000,0.000,17.270,-64.150,-155.250,-80.000,0.000,0.000,0.000,-0.600,-12.880,-33.800,80.000,
6/11/2020,6/11/2020,aFRR,POS_00_04,0.000,0.330,1.750,34.000,915.610,9870.000,0.000,0.370,1.750,34.000,1027.360,9870.000,-80.000,0.000,0.000,0.000,44.000,101.440,346.240,80.000,
6/11/2020,6/11/2020,aFRR,POS_04_08,0.000,3.720,6.840,34.000,1199.000,9870.000,0.000,3.740,6.840,34.000,1180.290,9870.000,70.000,0.000,3.410,6.800,47.000,1512.330,7942.270,-70.000,
6/11/2020,6/11/2020,aFRR,POS_08_12,0.000,7.950,12.210,34.000,955.840,9870.000,0.000,8.000,12.210,34.000,925.750,9870.000,65.000,0.000,7.080,12.160,47.150,1449.110,7902.730,-65.000,
6/11/2020,6/11/2020,aFRR,POS_12_16,0.000,3.450,6.440,34.000,902.340,9870.000,0.000,3.600,6.440,34.000,905.380,9870.000,49.000,0.000,1.430,6.200,44.000,858.710,3887.000,-49.000,
6/11/2020,6/11/2020,aFRR,POS_16_20,0.000,5.640,9.560,37.000,1257.180,9870.000,0.000,5.660,9.560,37.000,1298.400,9870.000,65.000,0.000,5.290,9.320,47.000,592.040,6185.340,-65.000,
6/11/2020,6/11/2020,aFRR,POS_20_24,0.000,5.700,10.240,37.000,1326.170,9870.000,0.000,5.710,10.240,37.000,1400.590,9870.000,-71.000,0.000,5.660,10.000,49.000,753.590,6104.850,71.000,
6/11/2020,6/11/2020,aFRR,NEG_00_04,0.000,0.220,1.560,14.000,-814.310,-9780.000,0.000,0.250,1.560,14.000,-859.360,-9780.000,-49.000,0.000,0.020,0.800,-8.970,-450.830,-8500.000,49.000,
6/11/2020,6/11/2020,aFRR,NEG_04_08,0.000,0.340,2.290,10.000,-839.190,-9780.000,0.000,0.370,2.290,10.000,-911.600,-9780.000,-39.000,0.000,0.050,2.000,-1.000,-226.220,-8500.000,39.000,
6/11/2020,6/11/2020,aFRR,NEG_08_12,0.000,0.030,0.670,9.000,-418.800,-9780.000,0.000,0.030,0.670,9.000,-443.000,-9780.000,-44.000,0.000,0.000,0.200,0.000,-218.370,-8500.000,44.000,
6/11/2020,6/11/2020,aFRR,NEG_12_16,0.000,0.120,1.680,10.000,-614.030,-9780.000,0.000,0.130,1.680,10.000,-637.170,-9780.000,-3.000,0.000,0.000,0.200,-0.900,-377.600,-8500.000,3.000,
6/11/2020,6/11/2020,aFRR,NEG_16_20,0.000,0.000,0.000,9.000,-116.680,-1246.150,0.000,0.000,0.000,9.000,-125.250,-1246.150,-23.000,0.000,0.000,0.000,0.000,-37.690,-249.000,23.000,
6/11/2020,6/11/2020,aFRR,NEG_20_24,0.000,0.000,0.000,11.000,-90.250,-700.000,0.000,0.000,0.000,11.000,-93.650,-700.000,-62.000,0.000,0.000,0.000,0.010,-64.840,-630.000,62.000,
6/12/2020,6/12/2020,aFRR,POS_00_04,0.000,0.000,0.000,40.300,839.540,3555.941,0.000,0.000,0.000,40.300,940.940,3555.941,-80.000,0.000,0.000,0.000,44.000,101.880,349.000,80.000,
6/12/2020,6/12/2020,aFRR,POS_04_08,0.000,0.560,1.590,47.000,3622.340,8000.000,0.000,0.620,1.590,51.000,3923.470,8000.000,-30.000,0.000,0.070,1.200,47.000,908.180,6078.560,30.000,
6/12/2020,6/12/2020,aFRR,POS_08_12,0.000,3.310,6.990,48.000,5022.030,9870.000,0.000,3.600,6.990,49.300,5551.930,9870.000,-80.000,0.000,1.160,6.640,48.000,1108.320,7894.830,80.000,
6/12/2020,6/12/2020,aFRR,POS_12_16,0.000,1.450,2.800,41.000,967.630,9870.000,0.000,1.600,2.800,45.000,1011.800,9870.000,-80.000,0.000,0.350,2.480,41.000,646.810,3883.110,80.000,
6/12/2020,6/12/2020,aFRR,POS_16_20,0.000,2.780,4.700,46.200,1973.110,7120.000,0.000,3.000,4.700,47.300,2182.730,7120.000,-69.000,0.000,1.060,4.600,46.200,380.300,6160.000,69.000,
6/12/2020,6/12/2020,aFRR,POS_20_24,0.000,2.780,6.460,49.000,1539.800,9870.000,0.000,3.040,6.460,49.890,1647.190,9870.000,-79.000,0.000,0.890,6.160,49.000,742.260,6070.780,79.000,
6/12/2020,6/12/2020,aFRR,NEG_00_04,0.000,0.960,9.490,5.000,-963.250,-9780.000,0.000,1.070,9.490,5.000,-987.080,-9780.000,-67.000,0.000,0.140,3.680,-0.990,-785.550,-8491.570,67.000,
6/12/2020,6/12/2020,aFRR,NEG_04_08,0.000,0.000,0.000,5.000,-416.790,-1931.000,0.000,0.000,0.000,5.000,-453.000,-1931.000,-53.000,0.000,0.000,0.000,-0.980,-129.260,-1750.000,53.000,
6/12/2020,6/12/2020,aFRR,NEG_08_12,0.000,0.000,0.000,7.000,-186.120,-760.500,0.000,0.000,0.000,7.000,-198.900,-760.500,-57.000,0.000,0.000,0.000,0.000,-86.270,-578.000,57.000,
6/12/2020,6/12/2020,aFRR,NEG_12_16,0.000,0.020,0.460,5.000,-2168.670,-9780.000,0.000,0.020,0.460,5.000,-2352.870,-9780.000,-49.000,0.000,0.000,0.000,-0.400,-668.380,-8491.520,49.000,
6/12/2020,6/12/2020,aFRR,NEG_16_20,0.000,0.000,0.000,5.000,-81.420,-210.833,0.000,0.000,0.000,5.000,-85.370,-210.833,-23.000,0.000,0.000,0.000,0.000,-44.950,-200.000,23.000,
6/12/2020,6/12/2020,aFRR,NEG_20_24,0.000,0.000,0.000,6.490,-68.650,-200.556,0.000,0.000,0.000,6.490,-71.970,-200.556,-23.000,0.000,0.000,0.000,0.010,-38.900,-149.000,23.000,
6/13/2020,6/13/2020,aFRR,POS_00_04,0.000,0.000,0.000,40.000,278.700,573.540,0.000,0.000,0.000,40.000,293.340,573.540,22.000,0.000,0.000,0.000,44.000,102.290,349.000,-22.000,
6/13/2020,6/13/2020,aFRR,POS_04_08,0.000,0.000,0.000,46.330,316.400,716.380,0.000,0.000,0.000,47.060,334.880,716.380,-4.000,0.000,0.000,0.000,46.330,126.070,482.000,4.000,
6/13/2020,6/13/2020,aFRR,POS_08_12,0.000,0.370,3.170,46.200,1044.400,9870.000,0.000,0.370,3.170,46.200,1053.590,9870.000,-44.000,0.000,0.320,3.000,46.700,967.010,4479.960,44.000,
6/13/2020,6/13/2020,aFRR,POS_12_16,0.000,0.010,0.280,41.000,609.320,9870.000,0.000,0.010,0.280,44.000,594.650,9870.000,-34.000,0.000,0.000,0.000,41.000,740.180,3813.530,34.000,
6/13/2020,6/13/2020,aFRR,POS_16_20,0.000,0.870,4.680,46.530,3698.560,9870.000,0.000,0.890,4.680,48.100,4163.630,9870.000,-80.000,0.000,0.720,3.880,46.530,335.130,3666.000,80.000,
6/13/2020,6/13/2020,aFRR,POS_20_24,0.000,5.320,9.760,49.000,650.550,9870.000,0.000,5.950,9.760,49.000,682.640,9870.000,-80.000,0.000,0.640,4.480,49.000,410.940,3824.770,80.000,
6/13/2020,6/13/2020,aFRR,NEG_00_04,0.000,2.970,10.150,3.000,-794.030,-8501.000,0.000,3.380,10.150,3.000,-781.830,-5999.000,-80.000,0.000,0.240,6.000,-0.900,-875.860,-8501.000,80.000,
6/13/2020,6/13/2020,aFRR,NEG_04_08,0.000,2.910,9.400,3.000,-1354.860,-9780.000,0.000,3.290,9.400,3.000,-1409.700,-9780.000,-76.000,0.000,0.330,7.760,-0.900,-983.840,-8501.000,76.000,
6/13/2020,6/13/2020,aFRR,NEG_08_12,0.000,0.450,4.320,7.000,-1155.580,-8500.000,0.000,0.490,4.320,7.000,-1157.180,-5999.000,-66.000,0.000,0.110,4.000,0.000,-1143.680,-8500.000,66.000,
6/13/2020,6/13/2020,aFRR,NEG_12_16,0.000,5.720,12.400,2.000,-1134.140,-8500.000,0.000,6.460,12.400,2.000,-1156.070,-5999.000,-80.000,0.000,0.490,10.000,-0.400,-977.540,-8500.000,80.000,
6/13/2020,6/13/2020,aFRR,NEG_16_20,0.000,0.880,4.950,5.000,-911.900,-9780.000,0.000,0.980,4.950,5.000,-929.580,-9780.000,-68.000,0.000,0.120,4.000,0.000,-784.080,-8502.000,68.000,
6/13/2020,6/13/2020,aFRR,NEG_20_24,0.000,0.000,0.000,7.000,-94.450,-217.000,0.000,0.000,0.000,7.000,-100.210,-217.000,-43.000,0.000,0.000,0.000,0.000,-49.400,-198.000,43.000,
6/14/2020,6/14/2020,aFRR,POS_00_04,0.000,0.000,0.000,40.300,109.920,344.000,0.000,0.000,0.000,40.300,110.830,344.000,27.000,0.000,0.000,0.000,42.000,98.760,297.000,-27.000,
6/14/2020,6/14/2020,aFRR,POS_04_08,0.000,0.000,0.000,44.000,110.750,345.500,0.000,0.000,0.000,44.000,112.090,345.500,48.000,0.000,0.000,0.000,46.250,91.880,297.000,-48.000,
6/14/2020,6/14/2020,aFRR,POS_08_12,0.000,0.000,0.000,44.000,324.240,934.571,0.000,0.000,0.000,44.000,342.380,934.571,-30.000,0.000,0.000,0.000,45.000,156.030,497.950,30.000,
6/14/2020,6/14/2020,aFRR,POS_12_16,0.000,0.000,0.000,40.440,213.500,523.000,0.000,0.000,0.000,44.000,220.080,523.000,-5.000,0.000,0.000,0.000,40.440,145.460,356.530,5.000,
6/14/2020,6/14/2020,aFRR,POS_16_20,0.000,0.000,0.000,46.360,1655.380,5428.882,0.000,0.000,0.000,48.100,1789.950,5428.882,-46.000,0.000,0.000,0.000,46.360,498.930,3666.000,46.000,
6/14/2020,6/14/2020,aFRR,POS_20_24,0.000,0.650,4.160,48.000,3277.320,9870.000,0.000,0.710,4.160,51.100,3659.730,9870.000,-80.000,0.000,0.170,2.320,48.000,433.810,3820.950,80.000,
6/14/2020,6/14/2020,aFRR,NEG_00_04,0.000,1.620,5.680,3.000,-2666.970,-8492.500,0.000,1.740,5.680,3.000,-2886.360,-5999.000,-42.000,0.000,0.690,5.600,-1.000,-959.920,-8492.500,42.000,
6/14/2020,6/14/2020,aFRR,NEG_04_08,0.000,1.830,6.040,3.000,-2578.890,-8492.520,0.000,1.960,6.040,3.000,-2765.390,-5999.000,-46.000,0.000,0.840,6.000,-3.940,-1099.780,-8492.520,46.000,
6/14/2020,6/14/2020,aFRR,NEG_08_12,0.000,0.460,2.700,7.000,-1228.540,-8300.000,0.000,0.490,2.700,7.000,-1281.130,-5999.000,-15.000,0.000,0.180,2.400,-1.930,-734.420,-8300.000,15.000,
6/14/2020,6/14/2020,aFRR,NEG_12_16,0.000,8.370,18.720,0.000,-902.330,-9779.000,0.000,8.960,18.720,0.000,-844.950,-9779.000,-63.000,0.000,3.830,18.040,-4.570,-1341.460,-8491.510,63.000,
6/14/2020,6/14/2020,aFRR,NEG_16_20,0.000,0.210,2.200,5.000,-1766.920,-8300.000,0.000,0.220,2.200,5.000,-1876.520,-5278.000,-8.000,0.000,0.100,2.160,0.000,-729.980,-8300.000,8.000,
6/14/2020,6/14/2020,aFRR,NEG_20_24,0.000,0.000,0.000,7.000,-61.750,-283.667,0.000,0.000,0.000,7.000,-61.140,-283.667,-56.000,0.000,0.000,0.000,1.490,-66.360,-240.000,56.000,
6/15/2020,6/15/2020,aFRR,POS_00_04,0.000,0.000,0.000,41.000,151.120,360.250,0.000,0.000,0.000,41.000,159.480,360.250,-79.000,0.000,0.000,0.000,41.000,91.460,349.000,79.000,
6/15/2020,6/15/2020,aFRR,POS_04_08,0.000,0.370,2.280,44.000,720.680,8000.000,0.000,0.390,2.280,44.000,790.260,8000.000,-35.000,0.000,0.190,2.000,49.240,92.690,368.520,35.000,
6/15/2020,6/15/2020,aFRR,POS_08_12,0.000,2.750,7.260,44.890,832.120,9870.000,0.000,2.980,7.260,47.000,890.500,9870.000,-23.000,0.000,0.600,6.960,44.890,271.010,3745.550,23.000,
6/15/2020,6/15/2020,aFRR,POS_12_16,0.000,0.610,3.610,41.000,449.870,9870.000,0.000,0.670,3.610,44.100,470.090,9870.000,-31.000,0.000,0.130,2.840,41.000,263.040,1812.880,31.000,
6/15/2020,6/15/2020,aFRR,POS_16_20,0.000,5.960,14.280,46.360,672.370,9870.000,0.000,6.380,14.280,51.100,706.440,9870.000,-80.000,0.000,2.870,13.080,46.360,420.960,3665.450,80.000,
6/15/2020,6/15/2020,aFRR,POS_20_24,0.000,9.260,29.640,47.570,549.120,9870.000,0.000,10.060,29.640,53.000,571.720,9870.000,-80.000,0.000,3.410,15.480,47.570,384.470,3820.950,80.000,
6/15/2020,6/15/2020,aFRR,NEG_00_04,0.000,1.440,4.300,3.000,-938.230,-9780.000,0.000,1.610,4.300,3.000,-936.460,-9780.000,-65.000,0.000,0.180,3.600,-7.850,-951.070,-8492.520,65.000,
6/15/2020,6/15/2020,aFRR,NEG_04_08,0.000,0.250,1.840,3.000,-1140.490,-9780.000,0.000,0.280,1.840,3.000,-1162.840,-9780.000,-80.000,0.000,0.060,1.680,-5.890,-984.720,-8492.520,80.000,
6/15/2020,6/15/2020,aFRR,NEG_08_12,0.000,0.000,0.000,7.300,-286.050,-930.750,0.000,0.000,0.000,7.300,-318.590,-930.750,-80.000,0.000,0.000,0.000,-2.800,-61.820,-199.000,80.000,
6/15/2020,6/15/2020,aFRR,NEG_12_16,0.000,0.500,2.800,8.200,-1330.890,-9780.000,0.000,0.570,2.800,8.200,-1324.270,-9780.000,-80.000,0.000,0.020,0.840,-2.980,-1375.200,-8491.570,80.000,
6/15/2020,6/15/2020,aFRR,NEG_16_20,0.000,0.000,0.000,9.000,-191.420,-683.750,0.000,0.000,0.000,9.000,-211.480,-683.750,-80.000,0.000,0.000,0.000,0.000,-52.820,-197.270,80.000,
6/15/2020,6/15/2020,aFRR,NEG_20_24,0.000,0.000,0.000,11.400,-21.220,-182.750,0.000,0.000,0.000,11.400,-20.990,-182.750,-80.000,0.000,0.000,0.000,0.200,-22.730,-63.000,80.000,
6/16/2020,6/16/2020,aFRR,POS_00_04,0.000,2.830,13.910,41.000,327.650,9870.000,0.000,3.190,13.910,41.000,359.570,9870.000,-80.000,0.000,0.240,3.400,43.770,92.550,349.000,80.000,
6/16/2020,6/16/2020,aFRR,POS_04_08,0.000,5.910,15.640,44.000,2602.000,9870.000,0.000,6.430,15.640,44.000,2936.550,9870.000,-80.000,0.000,2.090,11.520,48.850,133.470,1296.000,80.000,
6/16/2020,6/16/2020,aFRR,POS_08_12,0.000,7.980,17.520,44.000,552.820,9870.000,0.000,8.590,17.460,44.000,582.180,9870.000,-28.000,0.000,2.250,17.520,44.890,276.190,3745.550,28.000,
6/16/2020,6/16/2020,aFRR,POS_12_16,0.000,0.570,2.950,41.000,3430.270,9870.000,0.000,0.620,2.950,44.000,3742.460,9870.000,-5.000,0.000,0.060,2.480,41.000,197.220,1240.410,5.000,
6/16/2020,6/16/2020,aFRR,POS_16_20,0.000,11.850,29.890,46.360,594.880,9870.000,0.000,12.980,29.890,51.100,610.910,9870.000,-80.000,0.000,3.540,15.920,46.360,476.850,3665.450,80.000,
6/16/2020,6/16/2020,aFRR,POS_20_24,0.000,14.310,28.780,47.570,658.630,9870.000,0.000,15.850,28.780,53.000,693.370,9870.000,-80.000,0.000,3.060,15.480,47.570,404.320,3801.360,80.000,
6/16/2020,6/16/2020,aFRR,NEG_00_04,0.000,0.420,2.100,5.400,-1081.210,-9780.000,0.000,0.460,2.100,5.400,-1123.950,-9780.000,-58.000,0.000,0.060,1.680,-1.000,-772.860,-8492.520,58.000,
6/16/2020,6/16/2020,aFRR,NEG_04_08,0.000,0.000,0.000,5.400,-91.550,-300.000,0.000,0.000,0.000,5.400,-93.310,-300.000,-7.000,0.000,0.000,0.000,-5.080,-75.080,-246.820,7.000,
6/16/2020,6/16/2020,aFRR,NEG_08_12,0.000,0.000,0.000,7.300,-28.210,-120.000,0.000,0.000,0.000,7.300,-26.210,-120.000,-45.000,0.000,0.000,0.000,0.000,-44.010,-117.910,45.000,
6/16/2020,6/16/2020,aFRR,NEG_12_16,0.000,0.000,0.000,8.200,-688.770,-4019.556,0.000,0.000,0.000,8.200,-717.050,-4019.556,-63.000,0.000,0.000,0.000,-6.140,-479.150,-2888.000,63.000,
6/16/2020,6/16/2020,aFRR,NEG_16_20,0.000,0.000,0.000,9.000,-21.750,-96.333,0.000,0.000,0.000,9.000,-19.820,-96.333,-63.000,0.000,0.000,0.000,0.000,-35.900,-92.000,63.000,
6/16/2020,6/16/2020,aFRR,NEG_20_24,0.000,0.000,0.000,13.000,-8.430,-150.100,0.000,0.000,0.000,13.000,-7.190,-150.100,-80.000,0.000,0.000,0.000,3.400,-16.570,-47.090,80.000,
6/17/2020,6/17/2020,aFRR,POS_00_04,0.000,6.260,8.810,43.770,3117.730,9870.000,0.000,7.050,8.810,45.000,3522.350,9870.000,-80.000,0.000,0.450,3.360,43.770,132.220,1347.000,80.000,
6/17/2020,6/17/2020,aFRR,POS_04_08,0.000,10.000,17.480,47.000,1580.420,9870.000,0.000,10.390,17.480,47.000,1760.270,9870.000,-80.000,0.000,7.170,12.800,49.000,249.530,3347.000,80.000,
6/17/2020,6/17/2020,aFRR,POS_08_12,0.000,13.000,20.880,44.890,1550.250,9870.000,0.000,13.210,20.880,49.660,1666.880,9870.000,-21.000,0.000,10.960,20.720,44.890,412.460,3745.040,21.000,
6/17/2020,6/17/2020,aFRR,POS_12_16,0.000,1.250,12.960,40.930,1321.770,9870.000,0.000,1.240,12.960,47.830,1460.490,9870.000,-80.000,0.000,1.330,6.000,40.930,292.250,1284.100,80.000,
6/17/2020,6/17/2020,aFRR,POS_16_20,0.000,12.570,23.200,46.230,4254.730,9903.000,0.000,12.410,23.200,48.400,4755.630,9903.000,-68.000,0.000,13.850,22.720,46.230,342.870,1819.650,68.000,
6/17/2020,6/17/2020,aFRR,POS_20_24,0.000,17.010,25.900,47.570,1485.090,9870.000,0.000,17.650,25.900,47.830,1648.230,9870.000,-80.000,0.000,12.170,23.480,47.570,258.020,3797.560,80.000,
6/17/2020,6/17/2020,aFRR,NEG_00_04,0.000,0.080,0.670,10.670,-748.150,-9780.000,0.000,0.090,0.670,10.670,-807.640,-9780.000,-80.000,0.000,0.000,0.000,-11.780,-346.580,-1950.000,80.000,
6/17/2020,6/17/2020,aFRR,NEG_04_08,0.000,0.000,0.000,13.820,-39.280,-195.000,0.000,0.000,0.000,13.820,-40.760,-195.000,-80.000,0.000,0.000,0.000,1.990,-29.330,-87.000,80.000,
6/17/2020,6/17/2020,aFRR,NEG_08_12,0.000,0.000,0.000,13.820,-14.130,-200.000,0.000,0.000,0.000,13.820,-13.590,-200.000,-80.000,0.000,0.000,0.000,2.100,-17.840,-42.640,80.000,
6/17/2020,6/17/2020,aFRR,NEG_12_16,0.000,0.000,0.000,12.880,-112.960,-612.556,0.000,0.000,0.000,12.880,-121.360,-612.556,-80.000,0.000,0.000,0.000,0.050,-54.920,-170.000,80.000,
6/17/2020,6/17/2020,aFRR,NEG_16_20,0.000,0.000,0.000,13.820,-23.650,-250.000,0.000,0.000,0.000,13.820,-24.850,-250.000,-80.000,0.000,0.000,0.000,3.600,-15.370,-35.540,80.000,
6/17/2020,6/17/2020,aFRR,NEG_20_24,0.000,0.000,0.000,13.820,-23.200,-250.000,0.000,0.000,0.000,13.820,-25.180,-250.000,-80.000,0.000,0.000,0.000,3.460,-9.550,-22.770,80.000,
6/18/2020,6/18/2020,aFRR,POS_00_04,0.000,3.320,5.040,43.770,2193.080,9223.000,0.000,3.750,5.040,44.100,2459.110,9223.000,-80.000,0.000,0.200,3.360,43.770,250.040,6231.000,80.000,
6/18/2020,6/18/2020,aFRR,POS_04_08,0.000,11.440,16.000,47.000,1457.760,9870.000,0.000,11.790,16.000,47.000,1599.800,9870.000,-74.000,0.000,8.800,15.680,48.290,399.200,6231.000,74.000,
6/18/2020,6/18/2020,aFRR,POS_08_12,0.000,15.780,24.540,44.890,1695.220,9870.000,0.000,15.980,24.540,52.170,1824.280,9870.000,-54.000,0.000,14.110,24.480,44.890,637.340,6231.000,54.000,
6/18/2020,6/18/2020,aFRR,POS_12_16,0.000,6.380,17.560,40.770,3473.540,9902.000,0.000,6.780,17.560,43.170,3889.920,9902.000,-80.000,0.000,3.410,8.800,40.770,387.870,6231.000,80.000,
6/18/2020,6/18/2020,aFRR,POS_16_20,0.000,15.180,19.630,46.230,1253.900,9870.000,0.000,15.240,19.630,50.330,1290.750,9870.000,43.000,0.000,14.320,19.440,46.230,737.960,4122.000,-43.000,
6/18/2020,6/18/2020,aFRR,POS_20_24,0.000,17.180,23.580,47.170,1323.780,9870.000,0.000,17.310,23.580,47.170,1415.500,9870.000,-34.000,0.000,16.060,23.400,47.570,495.570,6231.000,34.000,
6/18/2020,6/18/2020,aFRR,NEG_00_04,0.000,0.000,0.000,7.000,-222.160,-3333.000,0.000,0.000,0.000,7.000,-223.290,-3333.000,-80.000,0.000,0.000,0.000,0.200,-214.530,-991.000,80.000,
