DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
9/1/2020,9/1/2020,aFRR,POS_00_04,0.000,0.080,1.220,57.000,1122.280,8180.000,0.000,0.090,1.220,58.000,1211.060,8180.000,25.000,0.000,0.000,0.000,57.000,98.520,297.000,-25.000,
9/1/2020,9/1/2020,aFRR,POS_04_08,0.000,3.310,7.920,60.430,1595.410,8380.200,0.000,3.400,7.920,60.430,1658.840,8380.200,69.000,0.000,1.830,7.800,61.000,578.020,739.910,-69.000,
9/1/2020,9/1/2020,aFRR,POS_08_12,0.000,27.130,50.280,61.000,813.640,8180.000,0.000,26.910,50.280,77.100,842.850,8180.000,51.000,0.000,30.360,49.320,61.000,383.630,1342.070,-51.000,
9/1/2020,9/1/2020,aFRR,POS_12_16,0.000,8.950,35.920,58.000,1100.400,8180.000,0.000,8.700,29.520,64.970,1148.090,8180.000,80.000,0.000,13.450,35.920,58.000,216.970,970.310,-80.000,
9/1/2020,9/1/2020,aFRR,POS_16_20,0.000,47.680,70.360,72.000,836.750,8180.000,0.000,47.370,70.360,85.100,866.540,8180.000,42.000,0.000,51.770,68.440,72.000,442.600,5999.000,-42.000,
9/1/2020,9/1/2020,aFRR,POS_20_24,0.000,35.060,51.790,72.000,1031.040,9898.200,0.000,34.860,51.790,88.300,983.940,9898.200,32.000,0.000,37.450,51.720,72.000,1613.170,8773.680,-32.000,
9/1/2020,9/1/2020,aFRR,NEG_00_04,0.000,5.920,19.600,15.630,-889.990,-9999.000,0.000,6.030,19.360,15.630,-790.410,-9999.000,-34.000,0.000,4.990,19.600,13.000,-1726.690,-7800.000,34.000,
9/1/2020,9/1/2020,aFRR,NEG_04_08,0.000,3.680,14.000,16.100,-789.900,-9999.000,0.000,3.690,14.000,16.100,-727.410,-9999.000,-16.000,0.000,3.620,14.000,13.000,-1367.650,-7800.000,16.000,
9/1/2020,9/1/2020,aFRR,NEG_08_12,0.000,0.000,0.000,19.000,-151.970,-741.000,0.000,0.000,0.000,18.100,-160.510,-741.000,-42.000,0.000,0.000,0.000,19.000,-79.850,-701.000,42.000,
9/1/2020,9/1/2020,aFRR,NEG_12_16,0.000,0.000,0.000,17.100,-218.010,-1090.950,0.000,0.000,0.000,17.100,-222.860,-1090.950,-54.000,0.000,0.000,0.000,15.000,-180.470,-978.000,54.000,
9/1/2020,9/1/2020,aFRR,NEG_16_20,0.000,0.000,0.000,22.200,-166.770,-741.000,0.000,0.000,0.000,22.200,-179.680,-741.000,-60.000,0.000,0.000,0.000,21.000,-68.630,-294.230,60.000,
9/1/2020,9/1/2020,aFRR,NEG_20_24,0.000,0.000,0.000,22.200,-44.800,-235.950,0.000,0.000,0.000,22.200,-45.280,-235.950,-66.000,0.000,0.000,0.000,20.000,-41.250,-229.000,66.000,
9/2/2020,9/2/2020,aFRR,POS_00_04,0.000,0.070,1.110,58.000,1333.800,8834.800,0.000,0.080,1.110,58.000,1473.410,8834.800,-36.000,0.000,0.010,0.600,70.000,146.500,297.000,36.000,
9/2/2020,9/2/2020,aFRR,POS_04_08,0.000,4.360,11.760,70.000,919.200,8180.000,0.000,4.670,11.760,83.000,965.450,8180.000,-23.000,0.000,1.460,10.760,70.000,488.180,676.280,23.000,
9/2/2020,9/2/2020,aFRR,POS_08_12,0.000,26.980,37.500,85.000,729.220,8238.500,0.000,27.120,37.500,85.000,770.640,8238.500,-17.000,7.600,25.570,37.160,85.000,315.260,1340.730,17.000,
9/2/2020,9/2/2020,aFRR,POS_12_16,0.000,6.640,11.920,74.100,1651.950,9148.200,0.000,6.660,10.110,74.100,1726.590,9148.200,76.000,0.000,6.190,11.920,101.000,312.010,819.280,-76.000,
9/2/2020,9/2/2020,aFRR,POS_16_20,0.000,39.770,52.640,85.000,815.870,9929.500,0.000,39.630,52.640,86.000,854.090,9929.500,19.000,12.960,41.400,52.480,85.000,370.580,5993.000,-19.000,
9/2/2020,9/2/2020,aFRR,POS_20_24,0.000,29.830,39.400,85.000,1017.300,8675.800,0.000,29.830,39.400,89.000,1008.750,8675.800,43.000,9.360,29.780,39.120,85.000,1134.350,8452.000,-43.000,
9/2/2020,9/2/2020,aFRR,NEG_00_04,0.000,6.030,14.690,16.100,-864.200,-9999.000,0.000,6.380,14.690,16.100,-773.550,-9999.000,-76.000,0.000,3.550,14.000,12.490,-1502.760,-5999.000,76.000,
9/2/2020,9/2/2020,aFRR,NEG_04_08,0.000,3.570,8.640,14.000,-788.880,-9999.000,0.000,3.780,8.640,14.000,-699.670,-9999.000,-48.000,0.000,1.920,8.440,12.000,-1472.330,-5999.000,48.000,
9/2/2020,9/2/2020,aFRR,NEG_08_12,0.000,0.000,0.000,16.040,-61.450,-246.000,0.000,0.000,0.000,16.040,-66.580,-246.000,-80.000,0.000,0.000,0.000,13.660,-25.470,-101.100,80.000,
9/2/2020,9/2/2020,aFRR,NEG_12_16,0.000,0.000,0.000,15.100,-105.130,-300.000,0.000,0.000,0.000,15.100,-113.960,-300.000,-80.000,0.000,0.000,0.000,15.000,-42.400,-154.310,80.000,
9/2/2020,9/2/2020,aFRR,NEG_16_20,0.000,0.000,0.000,21.000,-87.870,-300.000,0.000,0.000,0.000,20.000,-97.160,-300.000,-80.000,0.000,0.000,0.000,21.000,-23.660,-98.020,80.000,
9/2/2020,9/2/2020,aFRR,NEG_20_24,0.000,0.000,0.000,20.100,-37.200,-151.280,0.000,0.000,0.000,20.100,-39.930,-151.280,-80.000,0.000,0.000,0.000,19.850,-18.320,-68.000,80.000,
9/3/2020,9/3/2020,aFRR,POS_00_04,0.000,0.060,3.110,58.000,1123.890,8180.000,0.000,0.060,3.110,58.000,1234.440,8180.000,-41.000,0.000,0.040,1.520,70.000,196.770,291.550,41.000,
9/3/2020,9/3/2020,aFRR,POS_04_08,0.000,3.160,6.060,70.000,928.440,8180.000,0.000,3.340,6.060,74.000,975.960,8180.000,12.000,0.000,1.140,6.000,70.000,389.300,545.530,-12.000,
9/3/2020,9/3/2020,aFRR,POS_08_12,0.000,12.840,21.170,79.120,1177.590,8180.000,0.000,12.790,21.170,80.000,1227.010,8180.000,52.000,3.920,13.590,21.040,79.120,437.170,671.280,-52.000,
9/3/2020,9/3/2020,aFRR,POS_12_16,0.000,1.200,4.210,74.100,1386.260,8180.000,0.000,1.200,4.210,74.100,1452.450,8180.000,64.000,0.000,1.290,4.080,97.800,337.510,804.020,-64.000,
9/3/2020,9/3/2020,aFRR,POS_16_20,0.000,21.220,29.200,86.000,1491.600,9987.000,0.000,21.300,28.890,86.000,1541.040,9987.000,77.000,7.760,19.760,29.200,135.390,604.110,5999.000,-77.000,
9/3/2020,9/3/2020,aFRR,POS_20_24,0.000,16.640,20.800,78.000,989.780,8443.600,0.000,16.740,20.740,78.000,908.570,5000.000,80.000,5.520,14.690,20.800,164.230,2459.690,8443.600,-80.000,
9/3/2020,9/3/2020,aFRR,NEG_00_04,0.000,2.760,6.000,14.100,-2365.660,-9999.000,0.000,2.860,6.000,14.100,-2477.270,-9999.000,-44.000,0.000,2.000,5.960,12.490,-1478.760,-8500.000,44.000,
9/3/2020,9/3/2020,aFRR,NEG_04_08,0.000,1.450,4.000,14.100,-2263.990,-9999.000,0.000,1.620,4.000,14.100,-2450.330,-9999.000,-80.000,0.000,0.360,2.960,0.010,-1008.190,-5999.000,80.000,
9/3/2020,9/3/2020,aFRR,NEG_08_12,0.000,0.000,0.000,17.000,-42.930,-299.000,0.000,0.000,0.000,17.000,-47.310,-299.000,-80.000,0.000,0.000,0.000,13.660,-12.890,-46.560,80.000,
9/3/2020,9/3/2020,aFRR,NEG_12_16,0.000,0.000,0.000,15.100,-61.660,-300.000,0.000,0.000,0.000,15.100,-66.260,-300.000,-80.000,0.000,0.000,0.000,15.000,-29.140,-117.000,80.000,
9/3/2020,9/3/2020,aFRR,NEG_16_20,0.000,0.000,0.000,21.000,-38.910,-246.000,0.000,0.000,0.000,19.100,-42.770,-246.000,-80.000,0.000,0.000,0.000,21.000,-12.910,-38.000,80.000,
9/3/2020,9/3/2020,aFRR,NEG_20_24,0.000,0.000,0.000,19.850,-21.830,-133.280,0.000,0.000,0.000,18.000,-23.410,-133.280,-80.000,0.000,0.000,0.000,19.850,-10.950,-62.000,80.000,
9/4/2020,9/4/2020,aFRR,POS_00_04,0.000,0.000,0.560,52.770,1267.580,8180.000,0.000,0.000,0.560,52.770,1397.210,8180.000,-36.000,0.000,0.000,0.000,70.000,198.700,291.170,36.000,
9/4/2020,9/4/2020,aFRR,POS_04_08,0.000,1.660,3.880,74.120,1357.370,8180.000,0.000,1.780,3.880,78.000,1472.060,8180.000,-16.000,0.000,0.560,3.840,74.120,282.700,520.730,16.000,
9/4/2020,9/4/2020,aFRR,POS_08_12,0.000,14.190,25.440,79.000,1231.680,8180.000,0.000,15.110,25.440,79.000,1363.980,8180.000,-79.000,0.000,7.400,16.160,79.120,259.120,665.570,79.000,
9/4/2020,9/4/2020,aFRR,POS_12_16,0.000,0.360,1.880,72.000,1359.500,8180.000,0.000,0.380,1.880,72.000,1451.810,8180.000,-6.000,0.000,0.180,1.520,77.000,422.060,803.270,6.000,
9/4/2020,9/4/2020,aFRR,POS_16_20,0.000,19.670,25.000,82.270,745.610,5999.000,0.000,20.240,25.000,82.270,792.590,5000.000,-71.000,5.720,15.390,24.080,85.000,391.750,5999.000,71.000,
9/4/2020,9/4/2020,aFRR,POS_20_24,0.000,13.930,17.640,78.000,1022.730,8435.210,0.000,14.520,17.640,78.000,957.760,5000.000,-44.000,0.000,9.000,17.520,78.000,1566.710,8435.210,44.000,
9/4/2020,9/4/2020,aFRR,NEG_00_04,0.000,4.010,17.560,13.000,-1115.140,-9999.000,0.000,4.320,17.560,13.000,-1016.270,-9999.000,-76.000,0.000,1.860,13.920,12.490,-1803.660,-8200.000,76.000,
9/4/2020,9/4/2020,aFRR,NEG_04_08,0.000,1.090,5.120,13.230,-764.570,-9999.000,0.000,1.250,5.120,13.230,-735.840,-9999.000,-80.000,0.000,0.000,0.000,0.010,-959.540,-5999.000,80.000,
9/4/2020,9/4/2020,aFRR,NEG_08_12,0.000,0.000,0.000,17.000,-54.280,-300.000,0.000,0.000,0.000,17.000,-60.350,-300.000,-80.000,0.000,0.000,0.000,13.660,-12.170,-71.000,80.000,
9/4/2020,9/4/2020,aFRR,NEG_12_16,0.000,0.000,0.000,15.000,-33.300,-300.000,0.000,0.000,0.000,15.000,-34.120,-300.000,-80.000,0.000,0.000,0.000,15.000,-27.470,-114.000,80.000,
9/4/2020,9/4/2020,aFRR,NEG_16_20,0.000,0.000,0.000,21.000,-47.430,-300.000,0.000,0.000,0.000,18.000,-51.330,-300.000,-80.000,0.000,0.000,0.000,21.000,-19.550,-156.250,80.000,
9/4/2020,9/4/2020,aFRR,NEG_20_24,0.000,0.000,0.000,19.850,-13.320,-125.000,0.000,0.000,0.000,17.100,-13.020,-125.000,-72.000,0.000,0.000,0.000,19.850,-15.460,-114.000,72.000,
9/5/2020,9/5/2020,aFRR,POS_00_04,0.000,0.000,0.000,48.000,505.290,4841.570,0.000,0.000,0.000,55.300,541.730,4841.570,-43.000,0.000,0.000,0.000,48.000,204.490,280.640,43.000,
9/5/2020,9/5/2020,aFRR,POS_04_08,0.000,0.000,0.000,50.000,607.500,2895.100,0.000,0.000,0.000,64.420,649.600,2895.100,-19.000,0.000,0.000,0.000,50.000,230.890,411.820,19.000,
9/5/2020,9/5/2020,aFRR,POS_08_12,0.000,3.210,8.000,57.770,413.240,8180.000,0.000,3.170,8.000,57.770,430.780,8180.000,16.000,0.000,3.720,7.640,59.000,214.970,322.780,-16.000,
9/5/2020,9/5/2020,aFRR,POS_12_16,0.000,0.000,0.000,50.000,709.630,2795.510,0.000,0.000,0.000,58.000,754.510,2795.510,-49.000,0.000,0.000,0.000,50.000,343.890,770.490,49.000,
9/5/2020,9/5/2020,aFRR,POS_16_20,0.000,5.310,9.800,59.000,689.870,8220.000,0.000,5.220,8.670,69.000,696.730,8220.000,80.000,0.000,6.850,9.800,59.000,564.560,5999.000,-80.000,
9/5/2020,9/5/2020,aFRR,POS_20_24,0.000,6.070,10.600,59.000,724.100,9898.200,0.000,6.090,8.670,73.100,618.780,9898.200,80.000,0.000,5.690,10.600,59.000,2624.280,8426.770,-80.000,
9/5/2020,9/5/2020,aFRR,NEG_00_04,0.000,1.580,6.230,13.000,-1366.710,-9999.000,0.000,1.560,6.230,13.000,-1372.370,-9999.000,16.000,0.000,1.820,6.000,1.000,-1306.580,-5999.000,-16.000,
9/5/2020,9/5/2020,aFRR,NEG_04_08,0.000,0.570,4.510,13.000,-1791.160,-9999.000,0.000,0.570,4.510,13.000,-1824.720,-9999.000,-46.000,0.000,0.560,4.040,1.000,-1534.510,-8170.000,46.000,
9/5/2020,9/5/2020,aFRR,NEG_08_12,0.000,1.410,8.000,16.000,-908.030,-9999.000,0.000,1.610,8.000,16.000,-978.430,-9999.000,-80.000,0.000,0.000,0.000,1.000,-414.440,-5200.000,80.000,
9/5/2020,9/5/2020,aFRR,NEG_12_16,0.000,15.990,43.850,15.000,-1643.620,-9999.000,0.000,17.510,43.850,15.000,-1701.900,-9999.000,-80.000,0.000,5.330,26.040,1.000,-1233.160,-8170.000,80.000,
9/5/2020,9/5/2020,aFRR,NEG_16_20,0.000,2.560,18.320,17.000,-1057.290,-9999.000,0.000,2.930,18.320,17.000,-1154.690,-9999.000,-80.000,0.000,0.000,0.000,1.000,-369.610,-5999.000,80.000,
9/5/2020,9/5/2020,aFRR,NEG_20_24,0.000,0.000,0.000,16.000,-493.760,-5999.000,0.000,0.000,0.000,16.000,-515.840,-5999.000,-80.000,0.000,0.000,0.000,1.000,-344.190,-5200.000,80.000,
9/6/2020,9/6/2020,aFRR,POS_00_04,0.000,0.000,0.000,48.000,293.330,1142.140,0.000,0.000,0.000,58.000,308.900,1142.140,-76.000,0.000,0.000,0.000,48.000,183.240,273.820,76.000,
