DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW]
3/2/2019,3/2/2019,aFRR,POS_20_24,3.000,9.160,12.350,49.000,55.970,82.000,3.000,9.160,12.350,49.000,55.970,82.000,0.000
3/2/2019,3/2/2019,aFRR,NEG_00_04,0.000,13.160,22.160,31.530,13.850,-49.000,0.000,13.160,22.160,31.530,13.850,-49.000,0.000
3/2/2019,3/2/2019,aFRR,NEG_04_08,0.000,10.310,17.710,31.000,12.310,-49.000,0.000,10.310,17.710,31.000,12.310,-49.000,0.000
3/2/2019,3/2/2019,aFRR,NEG_08_12,0.000,8.600,21.440,36.000,12.030,-49.000,0.000,8.600,21.440,36.000,12.030,-49.000,0.000
3/2/2019,3/2/2019,aFRR,NEG_12_16,0.000,7.810,17.880,32.560,9.460,-49.000,0.000,7.810,17.880,32.560,9.460,-49.000,0.000
3/2/2019,3/2/2019,aFRR,NEG_16_20,0.000,8.200,11.240,36.000,13.000,-10.300,0.000,8.200,11.240,36.000,13.000,-10.300,0.000
3/2/2019,3/2/2019,aFRR,NEG_20_24,0.000,10.410,21.840,21.250,8.660,-49.000,0.000,10.410,21.840,21.250,8.660,-49.000,0.000
3/3/2019,3/3/2019,aFRR,POS_00_04,0.000,7.890,15.450,35.000,62.310,86.190,0.000,7.890,15.450,35.000,62.310,86.190,0.000
3/3/2019,3/3/2019,aFRR,POS_04_08,0.000,8.350,20.000,30.000,61.620,84.570,0.000,8.350,20.000,30.000,61.620,84.570,0.000
3/3/2019,3/3/2019,aFRR,POS_08_12,2.000,10.220,15.550,35.000,60.750,85.000,2.000,10.220,15.550,35.000,60.750,85.000,0.000
3/3/2019,3/3/2019,aFRR,POS_12_16,0.000,6.810,13.950,35.000,58.970,85.000,0.000,6.810,13.950,35.000,58.970,85.000,0.000
3/3/2019,3/3/2019,aFRR,POS_16_20,0.000,14.440,20.350,35.000,59.760,115.010,0.000,14.440,20.350,35.000,59.760,115.010,0.000
3/3/2019,3/3/2019,aFRR,POS_20_24,0.010,6.950,13.950,35.000,60.770,85.000,0.010,6.950,13.950,35.000,60.770,85.000,0.000
3/3/2019,3/3/2019,aFRR,NEG_00_04,0.000,59.150,83.080,11.000,-56.870,-251.000,0.000,59.150,83.080,11.000,-56.870,-251.000,0.000
3/3/2019,3/3/2019,aFRR,NEG_04_08,0.000,68.870,140.000,18.000,-90.440,-449.000,0.000,68.870,140.000,18.000,-90.440,-449.000,0.000
3/3/2019,3/3/2019,aFRR,NEG_08_12,0.000,44.000,80.000,18.000,-57.280,-251.000,0.000,44.000,80.000,18.000,-57.280,-251.000,0.000
3/3/2019,3/3/2019,aFRR,NEG_12_16,0.000,42.020,80.000,18.000,-57.230,-251.000,0.000,42.020,80.000,18.000,-57.230,-251.000,0.000
3/3/2019,3/3/2019,aFRR,NEG_16_20,0.000,26.100,50.000,18.000,-32.480,-160.000,0.000,26.100,50.000,18.000,-32.480,-160.000,0.000
3/3/2019,3/3/2019,aFRR,NEG_20_24,0.000,28.120,53.300,16.000,-49.290,-200.000,0.000,28.120,53.300,16.000,-49.290,-200.000,0.000
3/4/2019,3/4/2019,aFRR,POS_00_04,2.000,11.700,14.400,44.400,54.390,80.000,2.000,11.700,14.400,44.400,54.390,80.000,0.000
3/4/2019,3/4/2019,aFRR,POS_04_08,2.000,10.660,13.710,45.400,58.230,80.000,2.000,10.660,13.710,45.400,58.230,80.000,0.000
3/4/2019,3/4/2019,aFRR,POS_08_12,3.000,11.480,15.710,48.000,58.270,85.000,3.000,11.480,15.710,48.000,58.270,85.000,0.000
3/4/2019,3/4/2019,aFRR,POS_12_16,0.010,9.500,11.190,48.000,54.840,85.000,0.010,9.500,11.190,48.000,54.840,85.000,0.000
3/4/2019,3/4/2019,aFRR,POS_16_20,0.000,15.830,19.800,48.000,59.100,115.010,0.000,15.830,19.800,48.000,59.100,115.010,0.000
3/4/2019,3/4/2019,aFRR,POS_20_24,0.010,8.450,10.680,46.400,58.940,85.000,0.010,8.450,10.680,46.400,58.940,85.000,0.000
3/4/2019,3/4/2019,aFRR,NEG_00_04,0.000,62.900,80.840,7.000,-24.590,-309.750,0.000,62.900,80.840,7.000,-24.590,-309.750,0.000
3/4/2019,3/4/2019,aFRR,NEG_04_08,0.000,59.500,80.000,7.000,-26.760,-309.750,0.000,59.500,80.000,7.000,-26.760,-309.750,0.000
3/4/2019,3/4/2019,aFRR,NEG_08_12,0.000,36.920,54.400,14.860,-9.570,-160.000,0.000,36.920,54.400,14.860,-9.570,-160.000,0.000
3/4/2019,3/4/2019,aFRR,NEG_12_16,0.000,38.410,58.900,11.000,-9.920,-160.000,0.000,38.410,58.900,11.000,-9.920,-160.000,0.000
3/4/2019,3/4/2019,aFRR,NEG_16_20,0.000,27.320,43.110,19.000,-7.480,-145.000,0.000,27.320,43.110,19.000,-7.480,-145.000,0.000
3/4/2019,3/4/2019,aFRR,NEG_20_24,0.180,33.160,49.450,8.890,-11.370,-145.000,0.180,33.160,49.450,8.890,-11.370,-145.000,0.000
3/5/2019,3/5/2019,aFRR,POS_00_04,2.770,11.750,13.800,46.000,52.980,80.000,2.770,11.750,13.800,46.000,52.980,80.000,0.000
3/5/2019,3/5/2019,aFRR,POS_04_08,2.930,10.450,13.730,48.000,57.780,80.120,2.930,10.450,13.730,48.000,57.780,80.120,0.000
3/5/2019,3/5/2019,aFRR,POS_08_12,3.000,10.390,15.710,48.000,61.140,85.000,3.000,10.390,15.710,48.000,61.140,85.000,0.000
3/5/2019,3/5/2019,aFRR,POS_12_16,0.000,8.480,11.190,48.000,56.650,85.000,0.000,8.480,11.190,48.000,56.650,85.000,0.000
3/5/2019,3/5/2019,aFRR,POS_16_20,0.000,16.350,25.540,50.000,67.670,150.000,0.000,16.350,25.540,50.000,67.670,150.000,0.000
3/5/2019,3/5/2019,aFRR,POS_20_24,0.000,7.840,10.720,49.000,59.380,85.000,0.000,7.840,10.720,49.000,59.380,85.000,0.000
3/5/2019,3/5/2019,aFRR,NEG_00_04,0.000,56.370,88.490,2.220,-58.010,-309.750,0.000,56.370,88.490,2.220,-58.010,-309.750,0.000
3/5/2019,3/5/2019,aFRR,NEG_04_08,0.000,48.000,80.270,7.990,-52.320,-309.750,0.000,48.000,80.270,7.990,-52.320,-309.750,0.000
3/5/2019,3/5/2019,aFRR,NEG_08_12,0.000,24.490,43.530,19.000,-12.940,-145.000,0.000,24.490,43.530,19.000,-12.940,-145.000,0.000
3/5/2019,3/5/2019,aFRR,NEG_12_16,0.000,24.720,42.330,21.000,-1.860,-145.000,0.000,24.720,42.330,21.000,-1.860,-145.000,0.000
3/5/2019,3/5/2019,aFRR,NEG_16_20,0.000,18.630,31.620,29.000,4.990,-94.750,0.000,18.630,31.620,29.000,4.990,-94.750,0.000
3/5/2019,3/5/2019,aFRR,NEG_20_24,0.000,19.140,35.600,29.500,4.860,-94.770,0.000,19.140,35.600,29.500,4.860,-94.770,0.000
3/6/2019,3/6/2019,aFRR,POS_00_04,2.000,9.790,12.250,48.000,57.800,80.000,2.000,9.790,12.250,48.000,57.800,80.000,0.000
3/6/2019,3/6/2019,aFRR,POS_04_08,3.000,9.780,12.800,48.000,60.060,80.000,3.000,9.780,12.800,48.000,60.060,80.000,0.000
3/6/2019,3/6/2019,aFRR,POS_08_12,3.000,11.120,17.450,50.000,67.040,100.100,3.000,11.120,17.450,50.000,67.040,100.100,0.000
3/6/2019,3/6/2019,aFRR,POS_12_16,0.090,8.990,11.190,48.000,55.780,85.000,0.090,8.990,11.190,48.000,55.780,85.000,0.000
3/6/2019,3/6/2019,aFRR,POS_16_20,1.030,18.630,28.080,48.500,64.860,115.010,1.030,18.630,28.080,48.500,64.860,115.010,0.000
3/6/2019,3/6/2019,aFRR,POS_20_24,0.130,9.150,12.040,49.000,57.240,85.000,0.130,9.150,12.040,49.000,57.240,85.000,0.000
3/6/2019,3/6/2019,aFRR,NEG_00_04,0.000,29.220,48.920,31.640,6.300,-93.750,0.000,29.220,48.920,31.640,6.300,-93.750,0.000
3/6/2019,3/6/2019,aFRR,NEG_04_08,0.000,25.160,48.400,32.750,6.040,-102.000,0.000,25.160,48.400,32.750,6.040,-102.000,0.000
3/6/2019,3/6/2019,aFRR,NEG_08_12,0.000,14.860,28.440,32.460,10.600,-70.010,0.000,14.860,28.440,32.460,10.600,-70.010,0.000
3/6/2019,3/6/2019,aFRR,NEG_12_16,0.000,12.640,24.000,28.000,10.250,-66.200,0.000,12.640,24.000,28.000,10.250,-66.200,0.000
3/6/2019,3/6/2019,aFRR,NEG_16_20,0.020,12.680,23.920,28.160,9.720,-50.000,0.020,12.680,23.920,28.160,9.720,-50.000,0.000
3/6/2019,3/6/2019,aFRR,NEG_20_24,0.020,11.930,20.800,24.420,8.750,-50.000,0.020,11.930,20.800,24.420,8.750,-50.000,0.000
3/7/2019,3/7/2019,aFRR,POS_00_04,1.970,9.390,12.170,47.000,57.000,83.000,1.970,9.390,12.170,47.000,57.000,83.000,0.000
3/7/2019,3/7/2019,aFRR,POS_04_08,2.000,9.650,12.320,48.000,58.680,83.000,2.000,9.650,12.320,48.000,58.680,83.000,0.000
3/7/2019,3/7/2019,aFRR,POS_08_12,3.000,12.480,17.610,48.000,58.430,91.100,3.000,12.480,17.610,48.000,58.430,91.100,0.000
3/7/2019,3/7/2019,aFRR,POS_12_16,0.010,9.350,10.360,48.000,54.410,85.000,0.010,9.350,10.360,48.000,54.410,85.000,0.000
3/7/2019,3/7/2019,aFRR,POS_16_20,0.000,23.090,53.000,47.280,58.940,202.800,0.000,23.090,53.000,47.280,58.940,202.800,0.000
3/7/2019,3/7/2019,aFRR,POS_20_24,0.010,9.720,12.080,47.210,55.430,85.000,0.010,9.720,12.080,47.210,55.430,85.000,0.000
3/7/2019,3/7/2019,aFRR,NEG_00_04,2.210,33.900,49.000,18.000,-23.330,-200.000,2.210,33.900,49.000,18.000,-23.330,-200.000,0.000
3/7/2019,3/7/2019,aFRR,NEG_04_08,3.000,20.260,23.380,22.000,6.020,-43.000,3.000,20.260,23.380,22.000,6.020,-43.000,0.000
3/7/2019,3/7/2019,aFRR,NEG_08_12,0.000,11.610,16.210,27.100,9.900,-50.000,0.000,11.610,16.210,27.100,9.900,-50.000,0.000
3/7/2019,3/7/2019,aFRR,NEG_12_16,0.000,9.980,12.740,26.000,6.490,-30.100,0.000,9.980,12.740,26.000,6.490,-30.100,0.000
3/7/2019,3/7/2019,aFRR,NEG_16_20,3.000,9.400,12.000,28.000,9.790,-7.000,3.000,9.400,12.000,28.000,9.790,-7.000,0.000
3/7/2019,3/7/2019,aFRR,NEG_20_24,0.000,4.520,24.000,22.000,-42.250,-72.000,0.000,4.520,24.000,22.000,-42.250,-72.000,0.000
3/8/2019,3/8/2019,aFRR,POS_00_04,0.650,9.880,11.950,44.500,53.720,80.120,0.650,9.880,11.950,44.500,53.720,80.120,0.000
3/8/2019,3/8/2019,aFRR,POS_04_08,1.530,10.370,12.920,46.200,55.290,80.120,1.530,10.370,12.920,46.200,55.290,80.120,0.000
3/8/2019,3/8/2019,aFRR,POS_08_12,3.000,13.860,16.550,46.200,57.230,91.100,3.000,13.860,16.550,46.200,57.230,91.100,0.000
3/8/2019,3/8/2019,aFRR,POS_12_16,0.010,9.340,13.000,46.200,56.370,85.000,0.010,9.340,13.000,46.200,56.370,85.000,0.000
3/8/2019,3/8/2019,aFRR,POS_16_20,0.650,38.270,75.000,48.000,72.840,259.750,0.650,38.270,75.000,48.000,72.840,259.750,0.000
3/8/2019,3/8/2019,aFRR,POS_20_24,0.010,9.100,11.450,46.210,58.960,85.000,0.010,9.100,11.450,46.210,58.960,85.000,0.000
3/8/2019,3/8/2019,aFRR,NEG_00_04,0.000,59.050,87.630,4.000,-80.630,-350.000,0.000,59.050,87.630,4.000,-80.630,-350.000,0.000
3/8/2019,3/8/2019,aFRR,NEG_04_08,0.000,48.890,71.160,13.770,-30.960,-250.800,0.000,48.890,71.160,13.770,-30.960,-250.800,0.000
3/8/2019,3/8/2019,aFRR,NEG_08_12,0.000,11.000,15.680,24.310,4.320,-37.500,0.000,11.000,15.680,24.310,4.320,-37.500,0.000
3/8/2019,3/8/2019,aFRR,NEG_12_16,0.000,9.540,12.000,23.000,5.960,-32.400,0.000,9.540,12.000,23.000,5.960,-32.400,0.000
3/8/2019,3/8/2019,aFRR,NEG_16_20,0.000,8.460,14.140,31.700,6.910,-37.500,0.000,8.460,14.140,31.700,6.910,-37.500,0.000
3/8/2019,3/8/2019,aFRR,NEG_20_24,3.000,8.000,10.700,26.700,5.590,-10.010,3.000,8.000,10.700,26.700,5.590,-10.010,0.000
3/9/2019,3/9/2019,aFRR,POS_00_04,1.290,9.750,11.100,47.000,52.060,80.000,1.290,9.750,11.100,47.000,52.060,80.000,0.000
3/9/2019,3/9/2019,aFRR,POS_04_08,2.290,10.110,13.210,45.970,52.850,80.000,2.290,10.110,13.210,45.970,52.850,80.000,0.000
3/9/2019,3/9/2019,aFRR,POS_08_12,3.000,12.070,14.440,47.340,53.310,64.000,3.000,12.070,14.440,47.340,53.310,64.000,0.000
3/9/2019,3/9/2019,aFRR,POS_12_16,3.000,9.110,11.320,42.970,51.780,64.000,3.000,9.110,11.320,42.970,51.780,64.000,0.000
3/9/2019,3/9/2019,aFRR,POS_16_20,3.000,24.830,32.600,42.970,52.760,115.010,3.000,24.830,32.600,42.970,52.760,115.010,0.000
3/9/2019,3/9/2019,aFRR,POS_20_24,3.000,9.480,12.920,42.970,51.550,64.000,3.000,9.480,12.920,42.970,51.550,64.000,0.000
3/9/2019,3/9/2019,aFRR,NEG_00_04,0.000,44.060,64.080,9.380,-62.340,-250.000,0.000,44.060,64.080,9.380,-62.340,-250.000,0.000
3/9/2019,3/9/2019,aFRR,NEG_04_08,0.000,42.770,62.570,4.000,-66.930,-250.000,0.000,42.770,62.570,4.000,-66.930,-250.000,0.000
3/9/2019,3/9/2019,aFRR,NEG_08_12,0.000,37.960,60.560,6.150,-58.230,-243.500,0.000,37.960,60.560,6.150,-58.230,-243.500,0.000
3/9/2019,3/9/2019,aFRR,NEG_12_16,0.000,40.790,62.330,4.000,-66.200,-250.000,0.000,40.790,62.330,4.000,-66.200,-250.000,0.000
3/9/2019,3/9/2019,aFRR,NEG_16_20,0.000,26.770,46.200,9.510,-52.750,-145.000,0.000,26.770,46.200,9.510,-52.750,-145.000,0.000
3/9/2019,3/9/2019,aFRR,NEG_20_24,0.000,28.760,46.880,4.000,-56.830,-120.000,0.000,28.760,46.880,4.000,-56.830,-120.000,0.000
3/10/2019,3/10/2019,aFRR,POS_00_04,0.650,9.680,11.100,43.970,50.660,80.000,0.650,9.680,11.100,43.970,50.660,80.000,0.000
3/10/2019,3/10/2019,aFRR,POS_04_08,3.000,10.020,11.470,43.970,50.220,64.000,3.000,10.020,11.470,43.970,50.220,64.000,0.000
3/10/2019,3/10/2019,aFRR,POS_08_12,0.190,11.540,13.070,43.970,51.940,85.000,0.190,11.540,13.070,43.970,51.940,85.000,0.000
3/10/2019,3/10/2019,aFRR,POS_12_16,3.000,8.970,11.230,43.970,51.440,64.000,3.000,8.970,11.230,43.970,51.440,64.000,0.000
3/10/2019,3/10/2019,aFRR,POS_16_20,0.000,20.480,24.000,46.100,57.270,115.010,0.000,20.480,24.000,46.100,57.270,115.010,0.000
3/10/2019,3/10/2019,aFRR,POS_20_24,0.010,9.090,12.310,43.970,52.120,85.000,0.010,9.090,12.310,43.970,52.120,85.000,0.000
3/10/2019,3/10/2019,aFRR,NEG_00_04,0.000,49.790,58.000,1.000,-74.110,-254.400,0.000,49.790,58.000,1.000,-74.110,-254.400,0.000
3/10/2019,3/10/2019,aFRR,NEG_04_08,0.000,36.880,49.300,1.000,-73.020,-221.150,0.000,36.880,49.300,1.000,-73.020,-221.150,0.000
3/10/2019,3/10/2019,aFRR,NEG_08_12,0.000,28.070,55.790,4.000,-70.480,-200.000,0.000,28.070,55.790,4.000,-70.480,-200.000,0.000
3/10/2019,3/10/2019,aFRR,NEG_12_16,0.000,34.180,56.160,1.000,-69.900,-200.000,0.000,34.180,56.160,1.000,-69.900,-200.000,0.000
3/10/2019,3/10/2019,aFRR,NEG_16_20,0.000,19.350,39.040,9.920,-62.470,-120.000,0.000,19.350,39.040,9.920,-62.470,-120.000,0.000
3/10/2019,3/10/2019,aFRR,NEG_20_24,0.000,25.370,41.470,9.220,-58.080,-120.000,0.000,25.370,41.470,9.220,-58.080,-120.000,0.000
3/11/2019,3/11/2019,aFRR,POS_00_04,0.000,8.480,11.410,40.000,52.870,80.000,0.000,8.480,11.410,40.000,52.870,80.000,0.000
3/11/2019,3/11/2019,aFRR,POS_04_08,0.000,8.670,12.390,40.000,54.330,80.000,0.000,8.670,12.390,40.000,54.330,80.000,0.000
3/11/2019,3/11/2019,aFRR,POS_08_12,0.050,11.150,14.850,49.000,55.390,85.000,0.050,11.150,14.850,49.000,55.390,85.000,0.000
3/11/2019,3/11/2019,aFRR,POS_12_16,0.000,8.490,10.790,45.230,53.280,70.320,0.000,8.490,10.790,45.230,53.280,70.320,0.000
3/11/2019,3/11/2019,aFRR,POS_16_20,0.000,38.310,64.320,48.890,63.240,259.750,0.000,38.310,64.320,48.890,63.240,259.750,0.000
3/11/2019,3/11/2019,aFRR,POS_20_24,0.000,9.920,14.350,45.240,58.460,85.000,0.000,9.920,14.350,45.240,58.460,85.000,0.000
3/11/2019,3/11/2019,aFRR,NEG_00_04,0.000,65.150,120.000,1.000,-81.310,-449.000,0.000,65.150,120.000,1.000,-81.310,-449.000,0.000
3/11/2019,3/11/2019,aFRR,NEG_04_08,2.000,35.490,61.000,15.900,-59.020,-145.000,2.000,35.490,61.000,15.900,-59.020,-145.000,0.000
3/11/2019,3/11/2019,aFRR,NEG_08_12,0.000,19.790,50.000,18.500,-28.080,-145.000,0.000,19.790,50.000,18.500,-28.080,-145.000,0.000
3/11/2019,3/11/2019,aFRR,NEG_12_16,0.000,23.810,56.750,22.850,-15.730,-178.270,0.000,23.810,56.750,22.850,-15.730,-178.270,0.000
3/11/2019,3/11/2019,aFRR,NEG_16_20,0.000,18.500,40.100,20.000,-17.360,-137.140,0.000,18.500,40.100,20.000,-17.360,-137.140,0.000
3/11/2019,3/11/2019,aFRR,NEG_20_24,0.000,17.320,45.270,20.000,-5.990,-145.000,0.000,17.320,45.270,20.000,-5.990,-145.000,0.000
3/12/2019,3/12/2019,aFRR,POS_00_04,0.230,8.850,12.000,47.000,55.120,83.330,0.230,8.850,12.000,47.000,55.120,83.330,0.000
3/12/2019,3/12/2019,aFRR,POS_04_08,1.020,9.520,11.670,46.100,58.820,87.330,1.020,9.520,11.670,46.100,58.820,87.330,0.000
3/12/2019,3/12/2019,aFRR,POS_08_12,1.810,11.610,14.900,47.100,58.090,85.000,1.810,11.610,14.900,47.100,58.090,85.000,0.000
3/12/2019,3/12/2019,aFRR,POS_12_16,1.210,9.050,10.040,46.100,51.600,80.120,1.210,9.050,10.040,46.100,51.600,80.120,0.000
3/12/2019,3/12/2019,aFRR,POS_16_20,3.000,20.830,25.220,46.100,60.940,87.330,3.000,20.830,25.220,46.100,60.940,87.330,0.000
3/12/2019,3/12/2019,aFRR,POS_20_24,0.000,10.000,12.430,45.100,52.330,85.000,0.000,10.000,12.430,45.100,52.330,85.000,0.000
3/12/2019,3/12/2019,aFRR,NEG_00_04,0.000,38.240,59.530,22.000,-10.660,-120.000,0.000,38.240,59.530,22.000,-10.660,-120.000,0.000
3/12/2019,3/12/2019,aFRR,NEG_04_08,0.000,22.490,41.500,22.000,-30.160,-120.000,0.000,22.490,41.500,22.000,-30.160,-120.000,0.000
3/12/2019,3/12/2019,aFRR,NEG_08_12,0.000,12.240,25.190,22.000,-21.270,-75.000,0.000,12.240,25.190,22.000,-21.270,-75.000,0.000
3/12/2019,3/12/2019,aFRR,NEG_12_16,0.000,7.540,24.240,21.000,-45.630,-75.000,0.000,7.540,24.240,21.000,-45.630,-75.000,0.000
3/12/2019,3/12/2019,aFRR,NEG_16_20,0.000,10.110,24.920,21.000,-30.360,-75.000,0.000,10.110,24.920,21.000,-30.360,-75.000,0.000
3/12/2019,3/12/2019,aFRR,NEG_20_24,0.000,7.010,21.240,21.000,-45.210,-75.000,0.000,7.010,21.240,21.000,-45.210,-75.000,0.000
3/13/2019,3/13/2019,aFRR,POS_00_04,0.010,8.860,12.860,40.000,52.110,80.000,0.010,8.860,12.860,40.000,52.110,80.000,0.000
3/13/2019,3/13/2019,aFRR,POS_04_08,1.050,9.700,12.730,42.270,51.520,80.000,1.050,9.700,12.730,42.270,51.520,80.000,0.000
3/13/2019,3/13/2019,aFRR,POS_08_12,1.730,11.920,14.120,44.270,51.510,85.000,1.730,11.920,14.120,44.270,51.510,85.000,0.000
3/13/2019,3/13/2019,aFRR,POS_12_16,1.000,8.810,10.730,42.270,50.390,70.100,1.000,8.810,10.730,42.270,50.390,70.100,0.000
3/13/2019,3/13/2019,aFRR,POS_16_20,0.000,20.100,59.110,45.270,56.270,259.750,0.000,20.100,59.110,45.270,56.270,259.750,0.000
3/13/2019,3/13/2019,aFRR,POS_20_24,3.000,8.860,10.100,44.100,50.260,59.250,3.000,8.860,10.100,44.100,50.260,59.250,0.000
3/13/2019,3/13/2019,aFRR,NEG_00_04,0.000,58.500,83.400,7.000,-65.070,-309.750,0.000,58.500,83.400,7.000,-65.070,-309.750,0.000
3/13/2019,3/13/2019,aFRR,NEG_04_08,3.000,38.520,60.000,10.000,-45.400,-200.000,3.000,38.520,60.000,10.000,-45.400,-200.000,0.000
3/13/2019,3/13/2019,aFRR,NEG_08_12,0.000,26.770,43.320,16.000,-15.350,-145.000,0.000,26.770,43.320,16.000,-15.350,-145.000,0.000
3/13/2019,3/13/2019,aFRR,NEG_12_16,0.000,30.510,52.000,14.000,-23.860,-200.000,0.000,30.510,52.000,14.000,-23.860,-200.000,0.000
3/13/2019,3/13/2019,aFRR,NEG_16_20,0.290,20.580,36.110,16.000,-15.550,-80.000,0.290,20.580,36.110,16.000,-15.550,-80.000,0.000
3/13/2019,3/13/2019,aFRR,NEG_20_24,0.000,22.590,42.640,16.000,-20.370,-145.000,0.000,22.590,42.640,16.000,-20.370,-145.000,0.000
3/14/2019,3/14/2019,aFRR,POS_00_04,0.000,9.230,12.860,40.000,50.460,75.000,0.000,9.230,12.860,40.000,50.460,75.000,0.000
3/14/2019,3/14/2019,aFRR,POS_04_08,0.000,9.040,12.180,44.090,53.150,75.000,0.000,9.040,12.180,44.090,53.150,75.000,0.000
3/14/2019,3/14/2019,aFRR,POS_08_12,0.000,11.170,12.800,44.200,51.600,80.000,0.000,11.170,12.800,44.200,51.600,80.000,0.000
3/14/2019,3/14/2019,aFRR,POS_12_16,0.000,8.530,10.500,43.200,51.230,80.000,0.000,8.530,10.500,43.200,51.230,80.000,0.000
3/14/2019,3/14/2019,aFRR,POS_16_20,0.000,30.610,90.000,44.200,64.370,259.750,0.000,30.610,90.000,44.200,64.370,259.750,0.000
3/14/2019,3/14/2019,aFRR,POS_20_24,0.000,8.660,10.290,44.100,50.660,80.000,0.000,8.660,10.290,44.100,50.660,80.000,0.000
3/14/2019,3/14/2019,aFRR,NEG_00_04,0.000,55.340,81.330,11.067,-49.330,-251.000,0.000,55.340,81.330,11.067,-49.330,-251.000,0.000
3/14/2019,3/14/2019,aFRR,NEG_04_08,3.000,36.060,49.330,24.050,-12.230,-120.000,3.000,36.060,49.330,24.050,-12.230,-120.000,0.000
3/14/2019,3/14/2019,aFRR,NEG_08_12,0.000,19.400,32.140,26.070,-4.330,-104.800,0.000,19.400,32.140,26.070,-4.330,-104.800,0.000
3/14/2019,3/14/2019,aFRR,NEG_12_16,0.000,20.780,37.010,24.030,-9.170,-120.000,0.000,20.780,37.010,24.030,-9.170,-120.000,0.000
3/14/2019,3/14/2019,aFRR,NEG_16_20,2.000,17.090,25.550,27.770,-3.090,-70.010,2.000,17.090,25.550,27.770,-3.090,-70.010,0.000
3/14/2019,3/14/2019,aFRR,NEG_20_24,1.120,19.840,32.010,17.180,-12.100,-73.000,1.120,19.840,32.010,17.180,-12.100,-73.000,0.000
3/15/2019,3/15/2019,aFRR,POS_00_04,0.000,8.950,11.430,40.000,48.140,80.000,0.000,8.950,11.430,40.000,48.140,80.000,0.000
3/15/2019,3/15/2019,aFRR,POS_04_08,0.000,8.020,11.140,44.860,53.760,80.000,0.000,8.020,11.140,44.860,53.760,80.000,0.000
